"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","distance","seadepth"
2174921401,45.73356,-126.41322,2024-08-20 20:35:38,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,NA,"CalCurCEAS_003","COL",279.329713149584,89.1315710835394,2715
2174923628,45.73369,-126.41435,2024-08-20 20:40:40,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.572567046033333,"CalCurCEAS_003","COL",256.612868586688,19.2019515921681,2715
2174928424,45.73365,-126.41459,2024-08-20 20:46:18,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.110212384878125,"CalCurCEAS_003","COL",270.000060868737,13.2318043106736,2715
2174928357,45.73365,-126.41476,2024-08-20 20:51:18,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.085565667875689,"CalCurCEAS_003","COL",255.010844211452,12.8921268062484,2715
2174930420,45.73362,-126.41492,2024-08-20 20:55:26,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.100849701629523,"CalCurCEAS_003","COL",260.984379981781,14.1854096652406,2715
2174932874,45.7336,-126.4151,2024-08-20 21:00:36,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0887732088727958,"CalCurCEAS_003","COL",264.561940779484,11.7279185857535,2715
2174935075,45.73359,-126.41525,2024-08-20 21:05:37,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0755885782603383,"CalCurCEAS_003","COL",234.473523488696,15.3020072101866,2715
2174937220,45.73351,-126.41541,2024-08-20 21:10:38,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0986242325174818,"CalCurCEAS_003","COL",254.060895943806,12.1419655484837,2715
2174939474,45.73348,-126.41556,2024-08-20 21:15:43,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0772308628329781,"CalCurCEAS_003","COL",240.26536611024,13.4455153283258,2715
2174941741,45.73342,-126.41571,2024-08-20 21:20:45,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0863718534336162,"CalCurCEAS_003","COL",256.612886094654,9.60101793555292,2715
2174944051,45.7334,-126.41583,2024-08-20 21:25:44,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0622942300835206,"CalCurCEAS_003","COL",242.558751598246,9.64727421848766,2715
2174946293,45.73336,-126.41594,2024-08-20 21:30:43,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0625943544610905,"CalCurCEAS_003","COL",223.036961716454,9.12387384067021,2715
2174947776,45.7333,-126.41602,2024-08-20 21:33:47,"BB","0-4481080","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,NA,"CalCurCEAS_003","COL",238.533799700614,6.38775797314963,2715
2174948614,45.73327,-126.41609,2024-08-20 21:35:41,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.100088570559385,"CalCurCEAS_003","COL",237.013239844462,10.207270127126,2715
2174950746,45.73322,-126.4162,2024-08-20 21:40:42,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0657877210851309,"CalCurCEAS_003","COL",220.042066458322,7.25901852409321,2715
2174953072,45.73317,-126.41626,2024-08-20 21:45:42,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0469416531224694,"CalCurCEAS_003","COL",221.999174557198,10.469187409744,2715
2174955734,45.7331,-126.41635,2024-08-20 21:51:32,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0580292102140095,"CalCurCEAS_003","COL",231.574442805597,8.94179477263009,2715
2174957624,45.73305,-126.41644,2024-08-20 21:55:37,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0708044157506219,"CalCurCEAS_003","COL",234.473739192828,5.73828746304286,2715
2174959850,45.73302,-126.4165,2024-08-20 22:00:45,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0361437586957894,"CalCurCEAS_003","COL",220.042168188822,7.25902910026069,2715
2174961998,45.73297,-126.41656,2024-08-20 22:05:40,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0477373439135788,"CalCurCEAS_003","COL",210.266985783463,7.72128285159573,2715
2174964233,45.73291,-126.41661,2024-08-20 22:10:45,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.049112422072445,"CalCurCEAS_003","COL",203.63830746423,9.70607648096839,2715
2174966436,45.73283,-126.41666,2024-08-20 22:15:45,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0627659612435956,"CalCurCEAS_003","COL",295.453936687155,5.17217231064162,2715
2174970863,45.73285,-126.41672,2024-08-20 22:21:19,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0300419589300741,"CalCurCEAS_003","COL",180,14.4489926903217,2715
2174970814,45.73272,-126.41672,2024-08-20 22:26:19,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0934368193974136,"CalCurCEAS_003","COL",164.351397957796,5.77122003367086,2715
2174972751,45.73267,-126.4167,2024-08-20 22:30:40,"BA","0-4480474","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.0428971910548716,"CalCurCEAS_003","COL",136.962704903001,4.56196222987782,2715
